subject.no,group,condition,question.no,question.type,est1,est2,conf1,conf2,true.values,log.true.values,log.tr.est1,log.tr.est2,tr.est1,tr.est2,log.change.est,abs.log.change.est
34712,9,I,10,percentage,4,7,5,6,7.08,1.957273908,0.435028249,0.011299435,0.435028249,0.011299435,-0.559615788,0.559615788
30029,9,I,10,percentage,10,8,3,1,7.08,1.957273908,0.412429379,0.129943503,0.412429379,0.129943503,0.223143551,0.223143551
34776,9,I,10,percentage,10,8,4,0,7.08,1.957273908,0.412429379,0.129943503,0.412429379,0.129943503,0.223143551,0.223143551
34308,9,I,10,percentage,9,8,2,0,7.08,1.957273908,0.271186441,0.129943503,0.271186441,0.129943503,0.117783036,0.117783036
34588,9,I,10,percentage,NA,8,2,2,7.08,1.957273908,NA,0.129943503,NA,0.129943503,5.926926026,5.926926026
20720,9,I,10,percentage,8,8,4,2,7.08,1.957273908,0.129943503,0.129943503,0.129943503,0.129943503,0,0
30973,9,I,10,percentage,8,8,2,1,7.08,1.957273908,0.129943503,0.129943503,0.129943503,0.129943503,0,0
34490,10,I,10,percentage,3.5,11.5,2,1,7.08,1.957273908,0.505649718,0.624293785,0.505649718,0.624293785,-1.189584067,1.189584067
32284,10,I,10,percentage,15,13,5,6,7.08,1.957273908,1.118644068,0.836158192,1.118644068,0.836158192,0.143100844,0.143100844
32276,10,I,10,percentage,15,12,5,0,7.08,1.957273908,1.118644068,0.694915254,1.118644068,0.694915254,0.223143551,0.223143551
25492,10,I,10,percentage,15,15,2,0,7.08,1.957273908,1.118644068,1.118644068,1.118644068,1.118644068,0,0
711124,10,I,10,percentage,20,13,4,1,7.08,1.957273908,1.824858757,0.836158192,1.824858757,0.836158192,0.430782916,0.430782916
30095,10,I,10,percentage,17,13,5,4,7.08,1.957273908,1.401129944,0.836158192,1.401129944,0.836158192,0.268263987,0.268263987
711126,10,I,10,percentage,0.1,11,4,4,7.08,1.957273908,0.985875706,0.553672316,0.985875706,0.553672316,-4.700480366,4.700480366
711125,10,I,10,percentage,8.5,10.256,4,4,7.08,1.957273908,0.200564972,0.448587571,0.200564972,0.448587571,-0.187796737,0.187796737
29472,11,I,10,percentage,5,7,7,3,7.08,1.957273908,0.293785311,0.011299435,0.293785311,0.011299435,-0.336472237,0.336472237
32871,11,I,10,percentage,10,8,3,1,7.08,1.957273908,0.412429379,0.129943503,0.412429379,0.129943503,0.223143551,0.223143551
34760,11,I,10,percentage,5,7,1,0,7.08,1.957273908,0.293785311,0.011299435,0.293785311,0.011299435,-0.336472237,0.336472237
33176,11,I,10,percentage,7,6.5,6,7,7.08,1.957273908,0.011299435,0.081920904,0.011299435,0.081920904,0.074107972,0.074107972
6787,11,I,10,percentage,15,7,6,5,7.08,1.957273908,1.118644068,0.011299435,1.118644068,0.011299435,0.762140052,0.762140052
27844,11,I,10,percentage,15,7,4,1,7.08,1.957273908,1.118644068,0.011299435,1.118644068,0.011299435,0.762140052,0.762140052
31444,11,I,10,percentage,7,8,5,4,7.08,1.957273908,0.011299435,0.129943503,0.011299435,0.129943503,-0.133531393,0.133531393
34803,11,I,10,percentage,16,9,5,3,7.08,1.957273908,1.259887006,0.271186441,1.259887006,0.271186441,0.575364145,0.575364145
34626,11,I,10,percentage,15,8,3,5,7.08,1.957273908,1.118644068,0.129943503,1.118644068,0.129943503,0.628608659,0.628608659
26648,11,I,10,percentage,14,6,2,2,7.08,1.957273908,0.97740113,0.152542373,0.97740113,0.152542373,0.84729786,0.84729786
25636,12,I,10,percentage,8,7,2,4,7.08,1.957273908,0.129943503,0.011299435,0.129943503,0.011299435,0.133531393,0.133531393
34799,12,I,10,percentage,12,12,1,2,7.08,1.957273908,0.694915254,0.694915254,0.694915254,0.694915254,0,0
34785,12,I,10,percentage,10,10,2,3,7.08,1.957273908,0.412429379,0.412429379,0.412429379,0.412429379,0,0
29942,12,I,10,percentage,4,7,2,3,7.08,1.957273908,0.435028249,0.011299435,0.435028249,0.011299435,-0.559615788,0.559615788
34806,12,I,10,percentage,15,9,5,4,7.08,1.957273908,1.118644068,0.271186441,1.118644068,0.271186441,0.510825624,0.510825624
31165,12,I,10,percentage,2.5,4.5,3,3,7.08,1.957273908,0.646892655,0.36440678,0.646892655,0.36440678,-0.587786665,0.587786665
32864,12,I,10,percentage,15,7,5,5,7.08,1.957273908,1.118644068,0.011299435,1.118644068,0.011299435,0.762140052,0.762140052
34797,12,I,10,percentage,12,7,3,2,7.08,1.957273908,0.694915254,0.011299435,0.694915254,0.011299435,0.538996501,0.538996501
32490,12,I,10,percentage,20,9,4,4,7.08,1.957273908,1.824858757,0.271186441,1.824858757,0.271186441,0.798507696,0.798507696
26503,12,I,10,percentage,7,4,5,7,7.08,1.957273908,0.011299435,0.435028249,0.011299435,0.435028249,0.559615788,0.559615788
34860,12,I,10,percentage,NA,NA,NA,NA,7.08,1.957273908,NA,NA,NA,NA,NA,NA
33281,15,I,10,percentage,5,8,2,3,7.08,1.957273908,0.293785311,0.129943503,0.293785311,0.129943503,-0.470003629,0.470003629
34460,15,I,10,percentage,23,14,8,4,7.08,1.957273908,2.248587571,0.97740113,2.248587571,0.97740113,0.496436886,0.496436886
34584,15,I,10,percentage,0.1,9,3,4,7.08,1.957273908,0.985875706,0.271186441,0.985875706,0.271186441,-4.49980967,4.49980967
30377,15,I,10,percentage,7,7,2,3,7.08,1.957273908,0.011299435,0.011299435,0.011299435,0.011299435,0,0
28729,15,I,10,percentage,10,8,2,5,7.08,1.957273908,0.412429379,0.129943503,0.412429379,0.129943503,0.223143551,0.223143551
33804,15,I,10,percentage,20,18,4,5,7.08,1.957273908,1.824858757,1.542372881,1.824858757,1.542372881,0.105360516,0.105360516
33552,15,I,10,percentage,8,9,7,7,7.08,1.957273908,0.129943503,0.271186441,0.129943503,0.271186441,-0.117783036,0.117783036
27105,15,I,10,percentage,10,7,3,6,7.08,1.957273908,0.412429379,0.011299435,0.412429379,0.011299435,0.356674944,0.356674944
25031,15,I,10,percentage,11,10,4,3,7.08,1.957273908,0.553672316,0.412429379,0.553672316,0.412429379,0.09531018,0.09531018
31470,16,I,10,percentage,6,10,6,4,7.08,1.957273908,0.152542373,0.412429379,0.152542373,0.412429379,-0.510825624,0.510825624
29819,16,I,10,percentage,12,12,5,3,7.08,1.957273908,0.694915254,0.694915254,0.694915254,0.694915254,0,0
31227,16,I,10,percentage,13,14,4,4,7.08,1.957273908,0.836158192,0.97740113,0.836158192,0.97740113,-0.074107972,0.074107972
33798,16,I,10,percentage,14,13,5,5,7.08,1.957273908,0.97740113,0.836158192,0.97740113,0.836158192,0.074107972,0.074107972
34295,16,I,10,percentage,16,12,4,1,7.08,1.957273908,1.259887006,0.694915254,1.259887006,0.694915254,0.287682072,0.287682072
34692,16,I,10,percentage,10,10,4,5,7.08,1.957273908,0.412429379,0.412429379,0.412429379,0.412429379,0,0
31819,16,I,10,percentage,10,12,3,1,7.08,1.957273908,0.412429379,0.694915254,0.412429379,0.694915254,-0.182321557,0.182321557
28232,16,I,10,percentage,12,12,2,1,7.08,1.957273908,0.694915254,0.694915254,0.694915254,0.694915254,0,0
34689,16,I,10,percentage,12,12,5,3,7.08,1.957273908,0.694915254,0.694915254,0.694915254,0.694915254,0,0
34365,22,I,10,percentage,9,9,4,4,7.08,1.957273908,0.271186441,0.271186441,0.271186441,0.271186441,0,0
29755,22,I,10,percentage,8,8,2,4,7.08,1.957273908,0.129943503,0.129943503,0.129943503,0.129943503,0,0
33132,22,I,10,percentage,30,10,2,2,7.08,1.957273908,3.237288136,0.412429379,3.237288136,0.412429379,1.098612289,1.098612289
33549,22,I,10,percentage,12,9,5,4,7.08,1.957273908,0.694915254,0.271186441,0.694915254,0.271186441,0.287682072,0.287682072
32153,22,I,10,percentage,5,6,3,6,7.08,1.957273908,0.293785311,0.152542373,0.293785311,0.152542373,-0.182321557,0.182321557
27076,22,I,10,percentage,12,10,2,3,7.08,1.957273908,0.694915254,0.412429379,0.694915254,0.412429379,0.182321557,0.182321557
30720,22,I,10,percentage,25,15,3,3,7.08,1.957273908,2.531073446,1.118644068,2.531073446,1.118644068,0.510825624,0.510825624
34834,22,I,10,percentage,10,10,2,5,7.08,1.957273908,0.412429379,0.412429379,0.412429379,0.412429379,0,0
25308,22,I,10,percentage,15,10,5,9,7.08,1.957273908,1.118644068,0.412429379,1.118644068,0.412429379,0.405465108,0.405465108
34749,6,I,11,unbounded,8,3,2,5,2.7,0.993251773,1.093569424,0.106076343,1.962962963,0.111111111,0.980829253,0.980829253
29474,6,I,11,unbounded,2,1.3,0,0,2.7,0.993251773,0.302143525,0.735853214,0.259259259,0.518518519,0.430782916,0.430782916
33884,6,I,11,unbounded,1.4,1.4,6,1,2.7,0.993251773,0.661241745,0.661241745,0.481481481,0.481481481,0,0
32876,6,I,11,unbounded,3,1.7,3,3,2.7,0.993251773,0.106076343,0.465766621,0.111111111,0.37037037,0.567984038,0.567984038
31860,6,I,11,unbounded,9,1.5,0,1,2.7,0.993251773,1.212152685,0.591780132,2.333333333,0.444444444,1.791759469,1.791759469
32365,6,I,11,unbounded,0.5,1,1,5,2.7,0.993251773,1.697856475,1,0.814814815,0.62962963,-0.693147181,0.693147181
32334,6,I,11,unbounded,1.1,1.3,0,2,2.7,0.993251773,0.904042275,0.735853214,0.592592593,0.518518519,-0.167054085,0.167054085
34548,6,I,11,unbounded,2.4,1.4,1,3,2.7,0.993251773,0.118583263,0.661241745,0.111111111,0.481481481,0.538996501,0.538996501
33970,6,I,11,unbounded,1,1.1,4,5,2.7,0.993251773,1,0.904042275,0.62962963,0.592592593,-0.09531018,0.09531018
34735,6,I,11,unbounded,38,1.2,1,3,2.7,0.993251773,2.662300193,0.816439737,13.07407407,0.555555556,3.455264603,3.455264603
29569,7,I,11,unbounded,8,3.2,3,1,2.7,0.993251773,1.093569424,0.171053344,1.962962963,0.185185185,0.916290732,0.916290732
27488,7,I,11,unbounded,1.3,3.5,4,2,2.7,0.993251773,0.735853214,0.261274334,0.518518519,0.296296296,-0.990398704,0.990398704
30338,7,I,11,unbounded,3.5,3.65,4,4,2.7,0.993251773,0.261274334,0.303523641,0.296296296,0.351851852,-0.041964199,0.041964199
32155,7,I,11,unbounded,12,5,3,3,2.7,0.993251773,1.501789292,0.620372554,3.444444444,0.851851852,0.875468737,0.875468737
29626,7,I,11,unbounded,5,3.5,1,2,2.7,0.993251773,0.620372554,0.261274334,0.851851852,0.296296296,0.356674944,0.356674944
33131,7,I,11,unbounded,10.2,4.2,2,2,2.7,0.993251773,1.338166196,0.444834597,2.777777778,0.555555556,0.887303195,0.887303195
34605,7,I,11,unbounded,7,3,4,8,2.7,0.993251773,0.959130808,0.106076343,1.592592593,0.111111111,0.84729786,0.84729786
31594,7,I,11,unbounded,15,3.7,4,5,2.7,0.993251773,1.726448897,0.317221731,4.555555556,0.37037037,1.399717381,1.399717381
34661,7,I,11,unbounded,3,3.1,6,4,2.7,0.993251773,0.106076343,0.139088942,0.111111111,0.148148148,-0.032789823,0.032789823
26812,8,I,11,unbounded,3,2.5,2,3,2.7,0.993251773,0.106076343,0.07748392,0.111111111,0.074074074,0.182321557,0.182321557
29838,8,I,11,unbounded,10,2.4,5,1,2.7,0.993251773,1.318229029,0.118583263,2.703703704,0.111111111,1.427116356,1.427116356
34148,8,I,11,unbounded,2,2.5,1,5,2.7,0.993251773,0.302143525,0.07748392,0.259259259,0.074074074,-0.223143551,0.223143551
36430,8,I,11,unbounded,10,2,1,2,2.7,0.993251773,1.318229029,0.302143525,2.703703704,0.259259259,1.609437912,1.609437912
34534,8,I,11,unbounded,12,2.5,6,1,2.7,0.993251773,1.501789292,0.07748392,3.444444444,0.074074074,1.568615918,1.568615918
29642,8,I,11,unbounded,2.5,2.5,2,3,2.7,0.993251773,0.07748392,0.07748392,0.074074074,0.074074074,0,0
34630,8,I,11,unbounded,NA,NA,NA,NA,2.7,0.993251773,NA,NA,NA,NA,NA,NA
31185,8,I,11,unbounded,2.3,2.3,1,2,2.7,0.993251773,0.16143203,0.16143203,0.148148148,0.148148148,0,0
27391,8,I,11,unbounded,1.5,2.4,1,2,2.7,0.993251773,0.591780132,0.118583263,0.444444444,0.111111111,-0.470003629,0.470003629
31804,8,I,11,unbounded,0,2.3,5,3,2.7,0.993251773,NA,0.16143203,1,0.148148148,NA,NA
32190,9,I,11,unbounded,0.25,0.25,3,3,2.7,0.993251773,2.395712949,2.395712949,0.907407407,0.907407407,0,0
34693,9,I,11,unbounded,3,3.1,7,8,2.7,0.993251773,0.106076343,0.139088942,0.111111111,0.148148148,-0.032789823,0.032789823
34681,9,I,11,unbounded,1.8,1.8,5,9,2.7,0.993251773,0.408219868,0.408219868,0.333333333,0.333333333,0,0
34712,9,I,11,unbounded,11,1.8,4,7,2.7,0.993251773,1.414186753,0.408219868,3.074074074,0.333333333,1.810108608,1.810108608
30029,9,I,11,unbounded,3,1.8,1,1,2.7,0.993251773,0.106076343,0.408219868,0.111111111,0.333333333,0.510825624,0.510825624
34776,9,I,11,unbounded,2,0.08,3,7,2.7,0.993251773,0.302143525,3.542888634,0.259259259,0.97037037,3.218875825,3.218875825
34308,9,I,11,unbounded,8,2,4,4,2.7,0.993251773,1.093569424,0.302143525,1.962962963,0.259259259,1.386294361,1.386294361
34588,9,I,11,unbounded,15,2.3,2,3,2.7,0.993251773,1.726448897,0.16143203,4.555555556,0.148148148,1.875141078,1.875141078
20720,9,I,11,unbounded,1.2,1.7,8,4,2.7,0.993251773,0.816439737,0.465766621,0.555555556,0.37037037,-0.348306694,0.348306694
30973,9,I,11,unbounded,10,1.7,0,3,2.7,0.993251773,1.318229029,0.465766621,2.703703704,0.37037037,1.771956842,1.771956842
34490,10,I,11,unbounded,17,2.6,0,3,2.7,0.993251773,1.852462408,0.037996739,5.296296296,0.037037037,1.877701899,1.877701899
32284,10,I,11,unbounded,2.57,2.39,6,7,2.7,0.993251773,0.049681134,0.122787002,0.048148148,0.114814815,0.072612533,0.072612533
32276,10,I,11,unbounded,10,4,2,0,2.7,0.993251773,1.318229029,0.395712949,2.703703704,0.481481481,0.916290732,0.916290732
25492,10,I,11,unbounded,25,2.5,2,2,2.7,0.993251773,2.240745109,0.07748392,8.259259259,0.074074074,2.302585093,2.302585093
711124,10,I,11,unbounded,5,3,5,5,2.7,0.993251773,0.620372554,0.106076343,0.851851852,0.111111111,0.510825624,0.510825624
30095,10,I,11,unbounded,3,NA,6,NA,2.7,0.993251773,0.106076343,NA,0.111111111,NA,NA,NA
711126,10,I,11,unbounded,0.01,1.6,6,4,2.7,0.993251773,5.636458057,0.526803131,0.996296296,0.407407407,-5.075173815,5.075173815
711125,10,I,11,unbounded,0.1,2.01,4,4,2.7,0.993251773,3.318229029,0.297122098,0.962962963,0.255555556,-3.000719815,3.000719815
29472,11,I,11,unbounded,3,2,5,5,2.7,0.993251773,0.106076343,0.302143525,0.111111111,0.259259259,0.405465108,0.405465108
32871,11,I,11,unbounded,14,2.5,2,2,2.7,0.993251773,1.656987283,0.07748392,4.185185185,0.074074074,1.722766598,1.722766598
34760,11,I,11,unbounded,4,2,1,1,2.7,0.993251773,0.395712949,0.302143525,0.481481481,0.259259259,0.693147181,0.693147181
33176,11,I,11,unbounded,3.4,2.4,3,5,2.7,0.993251773,0.232089854,0.118583263,0.259259259,0.111111111,0.348306694,0.348306694
6787,11,I,11,unbounded,2,2,4,1,2.7,0.993251773,0.302143525,0.302143525,0.259259259,0.259259259,0,0
27844,11,I,11,unbounded,200,2,1,5,2.7,0.993251773,4.334314532,0.302143525,73.07407407,0.259259259,4.605170186,4.605170186
31444,11,I,11,unbounded,2,2,1,4,2.7,0.993251773,0.302143525,0.302143525,0.259259259,0.259259259,0,0
34803,11,I,11,unbounded,10,1.8,2,3,2.7,0.993251773,1.318229029,0.408219868,2.703703704,0.333333333,1.714798428,1.714798428
34626,11,I,11,unbounded,7,2.3,0,2,2.7,0.993251773,0.959130808,0.16143203,1.592592593,0.148148148,1.113001026,1.113001026
26648,11,I,11,unbounded,2,2,0,2,2.7,0.993251773,0.302143525,0.302143525,0.259259259,0.259259259,0,0
25636,12,I,11,unbounded,11,0.032,1,2,2.7,0.993251773,1.414186753,4.465404714,3.074074074,0.988148148,5.839914649,5.839914649
34799,12,I,11,unbounded,6,7,3,4,2.7,0.993251773,0.803932817,0.959130808,1.222222222,1.592592593,-0.15415068,0.15415068
34785,12,I,11,unbounded,5,0.03,1,1,2.7,0.993251773,0.620372554,4.530381714,0.851851852,0.988888889,5.11599581,5.11599581
29942,12,I,11,unbounded,12,0.032,0,3,2.7,0.993251773,1.501789292,4.465404714,3.444444444,0.988148148,5.926926026,5.926926026
34806,12,I,11,unbounded,NA,NA,NA,NA,2.7,0.993251773,NA,NA,NA,NA,NA,NA
31165,12,I,11,unbounded,5,0.07,3,3,2.7,0.993251773,0.620372554,3.677327249,0.851851852,0.974074074,4.268697949,4.268697949
32864,12,I,11,unbounded,0.03,0.03,5,5,2.7,0.993251773,4.530381714,4.530381714,0.988888889,0.988888889,0,0
34797,12,I,11,unbounded,3.4,3,3,3,2.7,0.993251773,0.232089854,0.106076343,0.259259259,0.111111111,0.125163143,0.125163143
32490,12,I,11,unbounded,10,0.03,4,1,2.7,0.993251773,1.318229029,4.530381714,2.703703704,0.988888889,5.80914299,5.80914299
26503,12,I,11,unbounded,3,3,5,6,2.7,0.993251773,0.106076343,0.106076343,0.111111111,0.111111111,0,0
34860,12,I,11,unbounded,10,2,3,5,2.7,0.993251773,1.318229029,0.302143525,2.703703704,0.259259259,1.609437912,1.609437912
33281,15,I,11,unbounded,6.5,3.5,1,2,2.7,0.993251773,0.884519341,0.261274334,1.407407407,0.296296296,0.619039208,0.619039208
34460,15,I,11,unbounded,16,2.8,0,3,2.7,0.993251773,1.791425898,0.036614728,4.925925926,0.037037037,1.742969305,1.742969305
34584,15,I,11,unbounded,2,0.025,1,5,2.7,0.993251773,0.302143525,4.713941978,0.259259259,0.990740741,4.382026635,4.382026635
30377,15,I,11,unbounded,2.2,2.4,1,1,2.7,0.993251773,0.206185802,0.118583263,0.185185185,0.111111111,-0.087011377,0.087011377
28729,15,I,11,unbounded,0.2,2.8,2,4,2.7,0.993251773,2.620372554,0.036614728,0.925925926,0.037037037,-2.63905733,2.63905733
33804,15,I,11,unbounded,1.6,2.4,3,5,2.7,0.993251773,0.526803131,0.118583263,0.407407407,0.111111111,-0.405465108,0.405465108
33552,15,I,11,unbounded,2.5,2.3,6,7,2.7,0.993251773,0.07748392,0.16143203,0.074074074,0.148148148,0.083381609,0.083381609
27105,15,I,11,unbounded,0.02,2.5,4,3,2.7,0.993251773,4.938601583,0.07748392,0.992592593,0.074074074,-4.828313737,4.828313737
25031,15,I,11,unbounded,3,3.25,6,5,2.7,0.993251773,0.106076343,0.186662866,0.111111111,0.203703704,-0.080042708,0.080042708
31470,16,I,11,unbounded,7,4,2,4,2.7,0.993251773,0.959130808,0.395712949,1.592592593,0.481481481,0.559615788,0.559615788
29819,16,I,11,unbounded,7,5,3,3,2.7,0.993251773,0.959130808,0.620372554,1.592592593,0.851851852,0.336472237,0.336472237
31227,16,I,11,unbounded,3,5,2,3,2.7,0.993251773,0.106076343,0.620372554,0.111111111,0.851851852,-0.510825624,0.510825624
33798,16,I,11,unbounded,24,4,2,2,2.7,0.993251773,2.199645766,0.395712949,7.888888889,0.481481481,1.791759469,1.791759469
34295,16,I,11,unbounded,0.8,5,2,1,2.7,0.993251773,1.224659605,0.620372554,0.703703704,0.851851852,-1.832581464,1.832581464
34692,16,I,11,unbounded,4,5,3,3,2.7,0.993251773,0.395712949,0.620372554,0.481481481,0.851851852,-0.223143551,0.223143551
31819,16,I,11,unbounded,5,5,2,1,2.7,0.993251773,0.620372554,0.620372554,0.851851852,0.851851852,0,0
28232,16,I,11,unbounded,7,4,1,6,2.7,0.993251773,0.959130808,0.395712949,1.592592593,0.481481481,0.559615788,0.559615788
34689,16,I,11,unbounded,3,5,1,3,2.7,0.993251773,0.106076343,0.620372554,0.111111111,0.851851852,-0.510825624,0.510825624
34365,22,I,11,unbounded,9,3,4,4,2.7,0.993251773,1.212152685,0.106076343,2.333333333,0.111111111,1.098612289,1.098612289
29755,22,I,11,unbounded,3,1.89,2,3,2.7,0.993251773,0.106076343,0.35909822,0.111111111,0.3,0.46203546,0.46203546
33132,22,I,11,unbounded,2.5,2.5,2,2,2.7,0.993251773,0.07748392,0.07748392,0.074074074,0.074074074,0,0
33549,22,I,11,unbounded,2,2,5,4,2.7,0.993251773,0.302143525,0.302143525,0.259259259,0.259259259,0,0
32153,22,I,11,unbounded,1.8,1.8,4,3,2.7,0.993251773,0.408219868,0.408219868,0.333333333,0.333333333,0,0
27076,22,I,11,unbounded,12.5,1.8,2,2,2.7,0.993251773,1.542888634,0.408219868,3.62962963,0.333333333,1.937941979,1.937941979
30720,22,I,11,unbounded,5,3,4,2,2.7,0.993251773,0.620372554,0.106076343,0.851851852,0.111111111,0.510825624,0.510825624
34834,22,I,11,unbounded,0.03,0.02,1,2,2.7,0.993251773,4.530381714,4.938601583,0.988888889,0.992592593,0.405465108,0.405465108
25308,22,I,11,unbounded,1.5,0.8,2,2,2.7,0.993251773,0.591780132,1.224659605,0.444444444,0.703703704,0.628608659,0.628608659
34749,6,I,12,percentage,8.5,10,7,3,49.5,3.90197267,0.828282828,0.797979798,0.828282828,0.797979798,-0.162518929,0.162518929
29474,6,I,12,percentage,25,28,0,0,49.5,3.90197267,0.494949495,0.434343434,0.494949495,0.434343434,-0.113328685,0.113328685
33884,6,I,12,percentage,20,23,7,4,49.5,3.90197267,0.595959596,0.535353535,0.595959596,0.535353535,-0.139761942,0.139761942
32876,6,I,12,percentage,15,24,3,4,49.5,3.90197267,0.696969697,0.515151515,0.696969697,0.515151515,-0.470003629,0.470003629
31860,6,I,12,percentage,23,21,2,1,49.5,3.90197267,0.535353535,0.575757576,0.535353535,0.575757576,0.090971778,0.090971778
32365,6,I,12,percentage,12,20,3,3,49.5,3.90197267,0.757575758,0.595959596,0.757575758,0.595959596,-0.510825624,0.510825624
32334,6,I,12,percentage,12,19,0,1,49.5,3.90197267,0.757575758,0.616161616,0.757575758,0.616161616,-0.459532329,0.459532329
34548,6,I,12,percentage,7,25,7,3,49.5,3.90197267,0.858585859,0.494949495,0.858585859,0.494949495,-1.272965676,1.272965676
33970,6,I,12,percentage,20,20,5,6,49.5,3.90197267,0.595959596,0.595959596,0.595959596,0.595959596,0,0
34735,6,I,12,percentage,28,22,0,3,49.5,3.90197267,0.434343434,0.555555556,0.434343434,0.555555556,0.241162057,0.241162057
29569,7,I,12,percentage,15,15,2,2,49.5,3.90197267,0.696969697,0.696969697,0.696969697,0.696969697,0,0
27488,7,I,12,percentage,35,14,3,1,49.5,3.90197267,0.292929293,0.717171717,0.292929293,0.717171717,0.916290732,0.916290732
30338,7,I,12,percentage,17,18,3,3,49.5,3.90197267,0.656565657,0.636363636,0.656565657,0.636363636,-0.057158414,0.057158414
32155,7,I,12,percentage,25,20,4,3,49.5,3.90197267,0.494949495,0.595959596,0.494949495,0.595959596,0.223143551,0.223143551
